cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
b8,b4,2.0,-2.0,4,2,uncertainty / indecision,0.14887718856334686
b8,b4,2.0,-2.0,4,3,romantic idealism,0.12670187652111053
b8,b4,2.0,-2.0,4,4,academic ambition / competitive determination,0.06415708363056183
b8,b4,2.0,-2.0,4,5,ironic amusement,0.08923673629760742
b8,b4,2.0,-2.0,4,6,enthusiasm / curiosity,0.16686293482780457
b8,b4,2.0,-2.0,5,0,self-doubt / encouragement,0.10539086908102036
b8,b4,2.0,-2.0,5,1,frustration / despair,0.11411885917186737
b8,b4,2.0,-2.0,5,2,uncertainty / indecision,0.11657612025737762
b8,b4,2.0,-2.0,5,3,romantic idealism,0.006386250723153353
b8,b4,2.0,-2.0,5,4,academic ambition / competitive determination,0.05108942836523056
b8,b4,2.0,-2.0,5,5,ironic amusement,0.09284934401512146
b8,b4,2.0,-2.0,5,6,enthusiasm / curiosity,0.1317378282546997
b8,b4,2.0,-2.0,6,0,self-doubt / encouragement,0.10081029683351517
b8,b4,2.0,-2.0,6,1,frustration / despair,0.07927834987640381
b8,b4,2.0,-2.0,6,2,uncertainty / indecision,0.14290884137153625
b8,b4,2.0,-2.0,6,3,romantic idealism,0.00915796309709549
b8,b4,2.0,-2.0,6,4,academic ambition / competitive determination,0.07631885260343552
b8,b4,2.0,-2.0,6,5,ironic amusement,0.0934431180357933
b8,b4,2.0,-2.0,6,6,enthusiasm / curiosity,0.16234910488128662
b8,b4,2.0,-2.0,7,0,self-doubt / encouragement,0.23218318819999695
b8,b4,2.0,-2.0,7,1,frustration / despair,0.16661639511585236
b8,b4,2.0,-2.0,7,2,uncertainty / indecision,0.23153352737426758
b8,b4,2.0,-2.0,7,3,romantic idealism,0.03952896222472191
b8,b4,2.0,-2.0,7,4,academic ambition / competitive determination,0.10118710994720459
b8,b4,2.0,-2.0,7,5,ironic amusement,0.14988423883914948
b8,b4,2.0,-2.0,7,6,enthusiasm / curiosity,0.19330666959285736
b8,b4,2.0,0.0,0,0,self-doubt / encouragement,0.2269798219203949
b8,b4,2.0,0.0,0,1,frustration / despair,0.12253757566213608
b8,b4,2.0,0.0,0,2,uncertainty / indecision,0.19622330367565155
b8,b4,2.0,0.0,0,3,romantic idealism,0.21961623430252075
b8,b4,2.0,0.0,0,4,academic ambition / competitive determination,0.10162224620580673
b8,b4,2.0,0.0,0,5,ironic amusement,0.1588868796825409
b8,b4,2.0,0.0,0,6,enthusiasm / curiosity,0.24162304401397705
b8,b4,2.0,0.0,1,0,self-doubt / encouragement,0.14952661097049713
b8,b4,2.0,0.0,1,1,frustration / despair,0.1436113566160202
b8,b4,2.0,0.0,1,2,uncertainty / indecision,0.21978534758090973
b8,b4,2.0,0.0,1,3,romantic idealism,0.052862972021102905
b8,b4,2.0,0.0,1,4,academic ambition / competitive determination,0.13631445169448853
b8,b4,2.0,0.0,1,5,ironic amusement,0.12185200303792953
b8,b4,2.0,0.0,1,6,enthusiasm / curiosity,0.17474885284900665
b8,b4,2.0,0.0,2,0,self-doubt / encouragement,0.14978066086769104
b8,b4,2.0,0.0,2,1,frustration / despair,0.08853890001773834
b8,b4,2.0,0.0,2,2,uncertainty / indecision,0.15060056746006012
b8,b4,2.0,0.0,2,3,romantic idealism,0.13533490896224976
b8,b4,2.0,0.0,2,4,academic ambition / competitive determination,0.14997828006744385
b8,b4,2.0,0.0,2,5,ironic amusement,0.07101958990097046
b8,b4,2.0,0.0,2,6,enthusiasm / curiosity,0.16118745505809784
b8,b4,2.0,0.0,3,0,self-doubt / encouragement,0.05970370024442673
b8,b4,2.0,0.0,3,1,frustration / despair,0.094061478972435
b8,b4,2.0,0.0,3,2,uncertainty / indecision,0.13132256269454956
b8,b4,2.0,0.0,3,3,romantic idealism,0.043881721794605255
b8,b4,2.0,0.0,3,4,academic ambition / competitive determination,0.07268936932086945
b8,b4,2.0,0.0,3,5,ironic amusement,0.10553388297557831
b8,b4,2.0,0.0,3,6,enthusiasm / curiosity,0.12121371924877167
b8,b4,2.0,0.0,4,0,self-doubt / encouragement,0.1289883852005005
b8,b4,2.0,0.0,4,1,frustration / despair,0.11386729031801224
b8,b4,2.0,0.0,4,2,uncertainty / indecision,0.17867295444011688
b8,b4,2.0,0.0,4,3,romantic idealism,0.10221532732248306
b8,b4,2.0,0.0,4,4,academic ambition / competitive determination,0.1984965205192566
b8,b4,2.0,0.0,4,5,ironic amusement,0.09214634448289871
b8,b4,2.0,0.0,4,6,enthusiasm / curiosity,0.17411231994628906
b8,b4,2.0,0.0,5,0,self-doubt / encouragement,0.10489430278539658
b8,b4,2.0,0.0,5,1,frustration / despair,0.0863289162516594
b8,b4,2.0,0.0,5,2,uncertainty / indecision,0.11427361518144608
b8,b4,2.0,0.0,5,3,romantic idealism,0.006614125333726406
b8,b4,2.0,0.0,5,4,academic ambition / competitive determination,0.059260956943035126
b8,b4,2.0,0.0,5,5,ironic amusement,0.08421766757965088
b8,b4,2.0,0.0,5,6,enthusiasm / curiosity,0.12654055655002594
b8,b4,2.0,0.0,6,0,self-doubt / encouragement,0.1567080318927765
b8,b4,2.0,0.0,6,1,frustration / despair,0.125746950507164
b8,b4,2.0,0.0,6,2,uncertainty / indecision,0.11937661468982697
b8,b4,2.0,0.0,6,3,romantic idealism,0.06698072701692581
b8,b4,2.0,0.0,6,4,academic ambition / competitive determination,0.12333135306835175
b8,b4,2.0,0.0,6,5,ironic amusement,0.10159704089164734
b8,b4,2.0,0.0,6,6,enthusiasm / curiosity,0.17048297822475433
b8,b4,2.0,0.0,7,0,self-doubt / encouragement,0.19334682822227478
b8,b4,2.0,0.0,7,1,frustration / despair,0.12288424372673035
b8,b4,2.0,0.0,7,2,uncertainty / indecision,0.15855243802070618
b8,b4,2.0,0.0,7,3,romantic idealism,0.04500611871480942
b8,b4,2.0,0.0,7,4,academic ambition / competitive determination,0.011520608328282833
b8,b4,2.0,0.0,7,5,ironic amusement,0.10406078398227692
b8,b4,2.0,0.0,7,6,enthusiasm / curiosity,0.16289854049682617
b8,b4,2.0,2.0,0,0,self-doubt / encouragement,0.3127419352531433
b8,b4,2.0,2.0,0,1,frustration / despair,0.20757591724395752
b8,b4,2.0,2.0,0,2,uncertainty / indecision,0.3103916049003601
b8,b4,2.0,2.0,0,3,romantic idealism,0.2241365909576416
b8,b4,2.0,2.0,0,4,academic ambition / competitive determination,0.20761899650096893
b8,b4,2.0,2.0,0,5,ironic amusement,0.17374607920646667
b8,b4,2.0,2.0,0,6,enthusiasm / curiosity,0.2804630398750305
b8,b4,2.0,2.0,1,0,self-doubt / encouragement,0.07345537841320038
b8,b4,2.0,2.0,1,1,frustration / despair,0.09731334447860718
b8,b4,2.0,2.0,1,2,uncertainty / indecision,0.1427811086177826
b8,b4,2.0,2.0,1,3,romantic idealism,0.031393419951200485
b8,b4,2.0,2.0,1,4,academic ambition / competitive determination,0.08932454138994217
b8,b4,2.0,2.0,1,5,ironic amusement,0.07973652333021164
b8,b4,2.0,2.0,1,6,enthusiasm / curiosity,0.12693378329277039
b8,b4,2.0,2.0,2,0,self-doubt / encouragement,0.1638263463973999
b8,b4,2.0,2.0,2,1,frustration / despair,0.05861258506774902
b8,b4,2.0,2.0,2,2,uncertainty / indecision,0.12022735178470612
b8,b4,2.0,2.0,2,3,romantic idealism,0.1654147505760193
b8,b4,2.0,2.0,2,4,academic ambition / competitive determination,0.07215479761362076
b8,b4,2.0,2.0,2,5,ironic amusement,0.1409243792295456
b8,b4,2.0,2.0,2,6,enthusiasm / curiosity,0.17983800172805786
b8,b4,2.0,2.0,3,0,self-doubt / encouragement,0.06580564379692078
b8,b4,2.0,2.0,3,1,frustration / despair,0.0843627080321312
b8,b4,2.0,2.0,3,2,uncertainty / indecision,0.14108893275260925
b8,b4,2.0,2.0,3,3,romantic idealism,0.03991744667291641
b8,b4,2.0,2.0,3,4,academic ambition / competitive determination,0.08395544439554214
b8,b4,2.0,2.0,3,5,ironic amusement,0.09055610746145248
b8,b4,2.0,2.0,3,6,enthusiasm / curiosity,0.11958280950784683
b8,b4,2.0,2.0,4,0,self-doubt / encouragement,0.09645635634660721
b8,b4,2.0,2.0,4,1,frustration / despair,0.09253392368555069
b8,b4,2.0,2.0,4,2,uncertainty / indecision,0.1523267775774002
b8,b4,2.0,2.0,4,3,romantic idealism,0.09097746759653091
b8,b4,2.0,2.0,4,4,academic ambition / competitive determination,0.15430417656898499
b8,b4,2.0,2.0,4,5,ironic amusement,0.057426221668720245
b8,b4,2.0,2.0,4,6,enthusiasm / curiosity,0.13556037843227386
b8,b4,2.0,2.0,5,0,self-doubt / encouragement,0.16667169332504272
b8,b4,2.0,2.0,5,1,frustration / despair,0.11664100736379623
b8,b4,2.0,2.0,5,2,uncertainty / indecision,0.2097644954919815
b8,b4,2.0,2.0,5,3,romantic idealism,0.04052294045686722
b8,b4,2.0,2.0,5,4,academic ambition / competitive determination,0.15131238102912903
b8,b4,2.0,2.0,5,5,ironic amusement,0.060008611530065536
b8,b4,2.0,2.0,5,6,enthusiasm / curiosity,0.16047005355358124
b8,b4,2.0,2.0,6,0,self-doubt / encouragement,0.14340472221374512
b8,b4,2.0,2.0,6,1,frustration / despair,0.1405867636203766
b8,b4,2.0,2.0,6,2,uncertainty / indecision,0.14339837431907654
b8,b4,2.0,2.0,6,3,romantic idealism,0.06810440868139267
b8,b4,2.0,2.0,6,4,academic ambition / competitive determination,0.10355564951896667
b8,b4,2.0,2.0,6,5,ironic amusement,0.09424625337123871
b8,b4,2.0,2.0,6,6,enthusiasm / curiosity,0.18842880427837372
b8,b4,2.0,2.0,7,0,self-doubt / encouragement,0.17324671149253845
b8,b4,2.0,2.0,7,1,frustration / despair,0.20488789677619934
b8,b4,2.0,2.0,7,2,uncertainty / indecision,0.31520095467567444
b8,b4,2.0,2.0,7,3,romantic idealism,0.04307921975851059
b8,b4,2.0,2.0,7,4,academic ambition / competitive determination,0.11928632110357285
b8,b4,2.0,2.0,7,5,ironic amusement,0.11369200795888901
b8,b4,2.0,2.0,7,6,enthusiasm / curiosity,0.20351117849349976
b8,b7,-2.0,-2.0,0,0,self-doubt / encouragement,0.18203319609165192
b8,b7,-2.0,-2.0,0,1,frustration / despair,0.2157476395368576
b8,b7,-2.0,-2.0,0,2,uncertainty / indecision,0.20739378035068512
b8,b7,-2.0,-2.0,0,3,romantic idealism,0.024073662236332893
b8,b7,-2.0,-2.0,0,4,academic ambition / competitive determination,0.07859668880701065
b8,b7,-2.0,-2.0,0,5,ironic amusement,0.1519090086221695
b8,b7,-2.0,-2.0,0,6,enthusiasm / curiosity,0.15202048420906067
b8,b7,-2.0,-2.0,1,0,self-doubt / encouragement,0.06307460367679596
b8,b7,-2.0,-2.0,1,1,frustration / despair,0.097011499106884
b8,b7,-2.0,-2.0,1,2,uncertainty / indecision,0.11127957701683044
b8,b7,-2.0,-2.0,1,3,romantic idealism,-0.013003493659198284
b8,b7,-2.0,-2.0,1,4,academic ambition / competitive determination,0.06743281334638596
b8,b7,-2.0,-2.0,1,5,ironic amusement,0.10244569182395935
b8,b7,-2.0,-2.0,1,6,enthusiasm / curiosity,0.1182202473282814
b8,b7,-2.0,-2.0,2,0,self-doubt / encouragement,0.15754620730876923
b8,b7,-2.0,-2.0,2,1,frustration / despair,0.1461818516254425
b8,b7,-2.0,-2.0,2,2,uncertainty / indecision,0.22803130745887756
b8,b7,-2.0,-2.0,2,3,romantic idealism,0.06320089101791382
b8,b7,-2.0,-2.0,2,4,academic ambition / competitive determination,0.204275444149971
b8,b7,-2.0,-2.0,2,5,ironic amusement,0.0925513282418251
b8,b7,-2.0,-2.0,2,6,enthusiasm / curiosity,0.22204160690307617
b8,b7,-2.0,-2.0,3,0,self-doubt / encouragement,0.10670720785856247
b8,b7,-2.0,-2.0,3,1,frustration / despair,0.09769530594348907
b8,b7,-2.0,-2.0,3,2,uncertainty / indecision,0.13421908020973206
b8,b7,-2.0,-2.0,3,3,romantic idealism,0.08275662362575531
b8,b7,-2.0,-2.0,3,4,academic ambition / competitive determination,0.0439569391310215
b8,b7,-2.0,-2.0,3,5,ironic amusement,0.08823265135288239
b8,b7,-2.0,-2.0,3,6,enthusiasm / curiosity,0.19381891191005707
b8,b7,-2.0,-2.0,4,0,self-doubt / encouragement,0.11543673276901245
b8,b7,-2.0,-2.0,4,1,frustration / despair,0.07309400290250778
b8,b7,-2.0,-2.0,4,2,uncertainty / indecision,0.1596439629793167
b8,b7,-2.0,-2.0,4,3,romantic idealism,0.010397838428616524
b8,b7,-2.0,-2.0,4,4,academic ambition / competitive determination,0.06833615154027939
b8,b7,-2.0,-2.0,4,5,ironic amusement,0.06819351017475128
b8,b7,-2.0,-2.0,4,6,enthusiasm / curiosity,0.10424518585205078
b8,b7,-2.0,-2.0,5,0,self-doubt / encouragement,0.18308138847351074
b8,b7,-2.0,-2.0,5,1,frustration / despair,0.11457479000091553
b8,b7,-2.0,-2.0,5,2,uncertainty / indecision,0.21075120568275452
b8,b7,-2.0,-2.0,5,3,romantic idealism,0.025984100997447968
b8,b7,-2.0,-2.0,5,4,academic ambition / competitive determination,0.14248670637607574
b8,b7,-2.0,-2.0,5,5,ironic amusement,0.14468565583229065
b8,b7,-2.0,-2.0,5,6,enthusiasm / curiosity,0.20567291975021362
b8,b7,-2.0,-2.0,6,0,self-doubt / encouragement,0.1443375051021576
b8,b7,-2.0,-2.0,6,1,frustration / despair,0.06212567538022995
b8,b7,-2.0,-2.0,6,2,uncertainty / indecision,0.11603855341672897
b8,b7,-2.0,-2.0,6,3,romantic idealism,0.05943172425031662
b8,b7,-2.0,-2.0,6,4,academic ambition / competitive determination,0.051809992641210556
b8,b7,-2.0,-2.0,6,5,ironic amusement,0.12393821775913239
b8,b7,-2.0,-2.0,6,6,enthusiasm / curiosity,0.17355835437774658
b8,b7,-2.0,-2.0,7,0,self-doubt / encouragement,0.2939532399177551
b8,b7,-2.0,-2.0,7,1,frustration / despair,0.34492677450180054
b8,b7,-2.0,-2.0,7,2,uncertainty / indecision,0.39835917949676514
b8,b7,-2.0,-2.0,7,3,romantic idealism,0.17481476068496704
b8,b7,-2.0,-2.0,7,4,academic ambition / competitive determination,0.28996434807777405
b8,b7,-2.0,-2.0,7,5,ironic amusement,0.28677278757095337
b8,b7,-2.0,-2.0,7,6,enthusiasm / curiosity,0.3337187170982361
b8,b7,-2.0,0.0,0,0,self-doubt / encouragement,0.13185468316078186
b8,b7,-2.0,0.0,0,1,frustration / despair,0.14200140535831451
b8,b7,-2.0,0.0,0,2,uncertainty / indecision,0.1401781141757965
b8,b7,-2.0,0.0,0,3,romantic idealism,0.013021963648498058
b8,b7,-2.0,0.0,0,4,academic ambition / competitive determination,0.08158190548419952
b8,b7,-2.0,0.0,0,5,ironic amusement,0.11446312814950943
b8,b7,-2.0,0.0,0,6,enthusiasm / curiosity,0.1623462736606598
b8,b7,-2.0,0.0,1,0,self-doubt / encouragement,0.11465886235237122
b8,b7,-2.0,0.0,1,1,frustration / despair,0.1520927995443344
b8,b7,-2.0,0.0,1,2,uncertainty / indecision,0.15994982421398163
b8,b7,-2.0,0.0,1,3,romantic idealism,0.014927993528544903
b8,b7,-2.0,0.0,1,4,academic ambition / competitive determination,0.13642184436321259
b8,b7,-2.0,0.0,1,5,ironic amusement,0.14172299206256866
b8,b7,-2.0,0.0,1,6,enthusiasm / curiosity,0.17375993728637695
b8,b7,-2.0,0.0,2,0,self-doubt / encouragement,0.1079583540558815
b8,b7,-2.0,0.0,2,1,frustration / despair,0.1160997673869133
b8,b7,-2.0,0.0,2,2,uncertainty / indecision,0.1257910430431366
b8,b7,-2.0,0.0,2,3,romantic idealism,0.053817108273506165
b8,b7,-2.0,0.0,2,4,academic ambition / competitive determination,0.17333921790122986
b8,b7,-2.0,0.0,2,5,ironic amusement,0.04931526258587837
b8,b7,-2.0,0.0,2,6,enthusiasm / curiosity,0.1242346465587616
b8,b7,-2.0,0.0,3,0,self-doubt / encouragement,0.06074142083525658
b8,b7,-2.0,0.0,3,1,frustration / despair,0.08721911162137985
b8,b7,-2.0,0.0,3,2,uncertainty / indecision,0.13747701048851013
b8,b7,-2.0,0.0,3,3,romantic idealism,0.03269568085670471
b8,b7,-2.0,0.0,3,4,academic ambition / competitive determination,0.07230765372514725
b8,b7,-2.0,0.0,3,5,ironic amusement,0.10392522066831589
b8,b7,-2.0,0.0,3,6,enthusiasm / curiosity,0.14246782660484314
b8,b7,-2.0,0.0,4,0,self-doubt / encouragement,0.041312262415885925
b8,b7,-2.0,0.0,4,1,frustration / despair,0.04570547491312027
b8,b7,-2.0,0.0,4,2,uncertainty / indecision,0.12497927248477936
b8,b7,-2.0,0.0,4,3,romantic idealism,0.04601950943470001
b8,b7,-2.0,0.0,4,4,academic ambition / competitive determination,0.054481975734233856
b8,b7,-2.0,0.0,4,5,ironic amusement,0.025670306757092476
b8,b7,-2.0,0.0,4,6,enthusiasm / curiosity,0.06674419343471527
b8,b7,-2.0,0.0,5,0,self-doubt / encouragement,0.11426229029893875
b8,b7,-2.0,0.0,5,1,frustration / despair,0.11346548795700073
b8,b7,-2.0,0.0,5,2,uncertainty / indecision,0.17378108203411102
b8,b7,-2.0,0.0,5,3,romantic idealism,-0.005219525657594204
b8,b7,-2.0,0.0,5,4,academic ambition / competitive determination,0.080429807305336
b8,b7,-2.0,0.0,5,5,ironic amusement,0.13298432528972626
b8,b7,-2.0,0.0,5,6,enthusiasm / curiosity,0.19673021137714386
b8,b7,-2.0,0.0,6,0,self-doubt / encouragement,0.14527255296707153
b8,b7,-2.0,0.0,6,1,frustration / despair,0.10422153025865555
b8,b7,-2.0,0.0,6,2,uncertainty / indecision,0.14784620702266693
b8,b7,-2.0,0.0,6,3,romantic idealism,0.009457504376769066
b8,b7,-2.0,0.0,6,4,academic ambition / competitive determination,0.031240589916706085
b8,b7,-2.0,0.0,6,5,ironic amusement,0.1077081561088562
b8,b7,-2.0,0.0,6,6,enthusiasm / curiosity,0.17422625422477722
b8,b7,-2.0,0.0,7,0,self-doubt / encouragement,0.2939532399177551
b8,b7,-2.0,0.0,7,1,frustration / despair,0.34492677450180054
b8,b7,-2.0,0.0,7,2,uncertainty / indecision,0.39835917949676514
b8,b7,-2.0,0.0,7,3,romantic idealism,0.17481476068496704
b8,b7,-2.0,0.0,7,4,academic ambition / competitive determination,0.28996434807777405
b8,b7,-2.0,0.0,7,5,ironic amusement,0.28677278757095337
b8,b7,-2.0,0.0,7,6,enthusiasm / curiosity,0.3337187170982361
b8,b7,-2.0,2.0,0,0,self-doubt / encouragement,0.16866545379161835
b8,b7,-2.0,2.0,0,1,frustration / despair,0.12207090109586716
b8,b7,-2.0,2.0,0,2,uncertainty / indecision,0.156465083360672
b8,b7,-2.0,2.0,0,3,romantic idealism,0.020376158878207207
b8,b7,-2.0,2.0,0,4,academic ambition / competitive determination,0.0987599641084671
b8,b7,-2.0,2.0,0,5,ironic amusement,0.13189375400543213
b8,b7,-2.0,2.0,0,6,enthusiasm / curiosity,0.18280217051506042
b8,b7,-2.0,2.0,1,0,self-doubt / encouragement,0.19906729459762573
b8,b7,-2.0,2.0,1,1,frustration / despair,0.1720273643732071
b8,b7,-2.0,2.0,1,2,uncertainty / indecision,0.17709995806217194
b8,b7,-2.0,2.0,1,3,romantic idealism,0.06945787370204926
b8,b7,-2.0,2.0,1,4,academic ambition / competitive determination,0.0720168948173523
b8,b7,-2.0,2.0,1,5,ironic amusement,0.14047791063785553
b8,b7,-2.0,2.0,1,6,enthusiasm / curiosity,0.15340633690357208
b8,b7,-2.0,2.0,2,0,self-doubt / encouragement,0.14614138007164001
b8,b7,-2.0,2.0,2,1,frustration / despair,0.10269798338413239
b8,b7,-2.0,2.0,2,2,uncertainty / indecision,0.0825563445687294
b8,b7,-2.0,2.0,2,3,romantic idealism,0.047159478068351746
b8,b7,-2.0,2.0,2,4,academic ambition / competitive determination,0.10487453639507294
b8,b7,-2.0,2.0,2,5,ironic amusement,0.06300842016935349
b8,b7,-2.0,2.0,2,6,enthusiasm / curiosity,0.15005162358283997
b8,b7,-2.0,2.0,3,0,self-doubt / encouragement,0.06940947473049164
b8,b7,-2.0,2.0,3,1,frustration / despair,0.0806569829583168
b8,b7,-2.0,2.0,3,2,uncertainty / indecision,0.13074910640716553
b8,b7,-2.0,2.0,3,3,romantic idealism,0.03906508535146713
b8,b7,-2.0,2.0,3,4,academic ambition / competitive determination,0.016583101823925972
b8,b7,-2.0,2.0,3,5,ironic amusement,0.11089911311864853
b8,b7,-2.0,2.0,3,6,enthusiasm / curiosity,0.12631896138191223
b8,b7,-2.0,2.0,4,0,self-doubt / encouragement,0.07881604880094528
b8,b7,-2.0,2.0,4,1,frustration / despair,0.07779905945062637
b8,b7,-2.0,2.0,4,2,uncertainty / indecision,0.14857788383960724
b8,b7,-2.0,2.0,4,3,romantic idealism,0.06730755418539047
b8,b7,-2.0,2.0,4,4,academic ambition / competitive determination,0.06287684291601181
b8,b7,-2.0,2.0,4,5,ironic amusement,0.03402078151702881
b8,b7,-2.0,2.0,4,6,enthusiasm / curiosity,0.15732532739639282
b8,b7,-2.0,2.0,5,0,self-doubt / encouragement,0.21367955207824707
b8,b7,-2.0,2.0,5,1,frustration / despair,0.21752002835273743
b8,b7,-2.0,2.0,5,2,uncertainty / indecision,0.29723867774009705
b8,b7,-2.0,2.0,5,3,romantic idealism,0.06279224902391434
b8,b7,-2.0,2.0,5,4,academic ambition / competitive determination,0.18883773684501648
b8,b7,-2.0,2.0,5,5,ironic amusement,0.1251722127199173
b8,b7,-2.0,2.0,5,6,enthusiasm / curiosity,0.20604465901851654
b8,b7,-2.0,2.0,6,0,self-doubt / encouragement,0.07967580109834671
b8,b7,-2.0,2.0,6,1,frustration / despair,0.056313320994377136
b8,b7,-2.0,2.0,6,2,uncertainty / indecision,0.14320535957813263
b8,b7,-2.0,2.0,6,3,romantic idealism,-0.03458626568317413
b8,b7,-2.0,2.0,6,4,academic ambition / competitive determination,0.04980464652180672
b8,b7,-2.0,2.0,6,5,ironic amusement,0.04262964054942131
b8,b7,-2.0,2.0,6,6,enthusiasm / curiosity,0.12205781787633896
b8,b7,-2.0,2.0,7,0,self-doubt / encouragement,0.2939532399177551
b8,b7,-2.0,2.0,7,1,frustration / despair,0.34492677450180054
b8,b7,-2.0,2.0,7,2,uncertainty / indecision,0.39835917949676514
b8,b7,-2.0,2.0,7,3,romantic idealism,0.17481476068496704
b8,b7,-2.0,2.0,7,4,academic ambition / competitive determination,0.28996434807777405
b8,b7,-2.0,2.0,7,5,ironic amusement,0.28677278757095337
b8,b7,-2.0,2.0,7,6,enthusiasm / curiosity,0.3337187170982361
b8,b7,0.0,-2.0,0,0,self-doubt / encouragement,0.2081652730703354
b8,b7,0.0,-2.0,0,1,frustration / despair,0.10674116015434265
b8,b7,0.0,-2.0,0,2,uncertainty / indecision,0.132850781083107
b8,b7,0.0,-2.0,0,3,romantic idealism,0.06792907416820526
b8,b7,0.0,-2.0,0,4,academic ambition / competitive determination,0.16360345482826233
b8,b7,0.0,-2.0,0,5,ironic amusement,0.10948804765939713
b8,b7,0.0,-2.0,0,6,enthusiasm / curiosity,0.13525664806365967
b8,b7,0.0,-2.0,1,0,self-doubt / encouragement,0.10623423010110855
b8,b7,0.0,-2.0,1,1,frustration / despair,0.13598135113716125
b8,b7,0.0,-2.0,1,2,uncertainty / indecision,0.18781358003616333
b8,b7,0.0,-2.0,1,3,romantic idealism,0.011767694726586342
b8,b7,0.0,-2.0,1,4,academic ambition / competitive determination,0.08547081053256989
b8,b7,0.0,-2.0,1,5,ironic amusement,0.134962260723114
b8,b7,0.0,-2.0,1,6,enthusiasm / curiosity,0.10834900289773941
b8,b7,0.0,-2.0,2,0,self-doubt / encouragement,0.17755435407161713
b8,b7,0.0,-2.0,2,1,frustration / despair,0.09515418112277985
b8,b7,0.0,-2.0,2,2,uncertainty / indecision,0.20079252123832703
b8,b7,0.0,-2.0,2,3,romantic idealism,0.1168341189622879
b8,b7,0.0,-2.0,2,4,academic ambition / competitive determination,0.12007749080657959
b8,b7,0.0,-2.0,2,5,ironic amusement,0.23362217843532562
b8,b7,0.0,-2.0,2,6,enthusiasm / curiosity,0.2715962529182434
b8,b7,0.0,-2.0,3,0,self-doubt / encouragement,0.05228576809167862
b8,b7,0.0,-2.0,3,1,frustration / despair,0.10401204228401184
b8,b7,0.0,-2.0,3,2,uncertainty / indecision,0.13574722409248352
b8,b7,0.0,-2.0,3,3,romantic idealism,0.042448610067367554
b8,b7,0.0,-2.0,3,4,academic ambition / competitive determination,0.053348276764154434
b8,b7,0.0,-2.0,3,5,ironic amusement,0.0872899666428566
b8,b7,0.0,-2.0,3,6,enthusiasm / curiosity,0.1187085285782814
b8,b7,0.0,-2.0,4,0,self-doubt / encouragement,0.0884854644536972
b8,b7,0.0,-2.0,4,1,frustration / despair,0.07965172827243805
b8,b7,0.0,-2.0,4,2,uncertainty / indecision,0.18687061965465546
b8,b7,0.0,-2.0,4,3,romantic idealism,0.09047989547252655
b8,b7,0.0,-2.0,4,4,academic ambition / competitive determination,0.15108202397823334
b8,b7,0.0,-2.0,4,5,ironic amusement,0.04138271138072014
b8,b7,0.0,-2.0,4,6,enthusiasm / curiosity,0.09986232966184616
b8,b7,0.0,-2.0,5,0,self-doubt / encouragement,0.1120261400938034
b8,b7,0.0,-2.0,5,1,frustration / despair,0.07193301618099213
b8,b7,0.0,-2.0,5,2,uncertainty / indecision,0.1904410570859909
b8,b7,0.0,-2.0,5,3,romantic idealism,0.007918537594377995
b8,b7,0.0,-2.0,5,4,academic ambition / competitive determination,0.08295275270938873
b8,b7,0.0,-2.0,5,5,ironic amusement,0.09222517907619476
b8,b7,0.0,-2.0,5,6,enthusiasm / curiosity,0.13151036202907562
b8,b7,0.0,-2.0,6,0,self-doubt / encouragement,0.03895840421319008
b8,b7,0.0,-2.0,6,1,frustration / despair,0.04877909645438194
b8,b7,0.0,-2.0,6,2,uncertainty / indecision,0.1182529553771019
b8,b7,0.0,-2.0,6,3,romantic idealism,0.09420420974493027
b8,b7,0.0,-2.0,6,4,academic ambition / competitive determination,0.10788899660110474
b8,b7,0.0,-2.0,6,5,ironic amusement,0.049265824258327484
b8,b7,0.0,-2.0,6,6,enthusiasm / curiosity,0.11503009498119354
b8,b7,0.0,-2.0,7,0,self-doubt / encouragement,0.24030925333499908
b8,b7,0.0,-2.0,7,1,frustration / despair,0.1962185502052307
b8,b7,0.0,-2.0,7,2,uncertainty / indecision,0.25233325362205505
b8,b7,0.0,-2.0,7,3,romantic idealism,0.060705844312906265
b8,b7,0.0,-2.0,7,4,academic ambition / competitive determination,0.10722667723894119
b8,b7,0.0,-2.0,7,5,ironic amusement,0.16436317563056946
b8,b7,0.0,-2.0,7,6,enthusiasm / curiosity,0.21844615042209625
b8,b7,0.0,0.0,0,0,self-doubt / encouragement,0.2579997777938843
b8,b7,0.0,0.0,0,1,frustration / despair,0.1789245754480362
b8,b7,0.0,0.0,0,2,uncertainty / indecision,0.29380178451538086
b8,b7,0.0,0.0,0,3,romantic idealism,0.09819807857275009
b8,b7,0.0,0.0,0,4,academic ambition / competitive determination,0.12983283400535583
b8,b7,0.0,0.0,0,5,ironic amusement,0.1419805884361267
b8,b7,0.0,0.0,0,6,enthusiasm / curiosity,0.1868261694908142
b8,b7,0.0,0.0,1,0,self-doubt / encouragement,0.08845274150371552
b8,b7,0.0,0.0,1,1,frustration / despair,0.12093593180179596
b8,b7,0.0,0.0,1,2,uncertainty / indecision,0.15784244239330292
b8,b7,0.0,0.0,1,3,romantic idealism,-0.00678758230060339
b8,b7,0.0,0.0,1,4,academic ambition / competitive determination,0.07019902020692825
b8,b7,0.0,0.0,1,5,ironic amusement,0.11188811808824539
